instance,dimension,algorithm,run,seed,best_known,best_length,gap_percent,final_mean_length,runtime_seconds,budget_mode
pr76,76,ACO,18,20263537,108159,112683,4.182730979391452,116500.3666666667,,standard
pr76,76,ACO,19,20263538,108159,115991,7.241191209238251,123455.7,,standard
pr76,76,ACO,20,20263539,108159,112493,4.007063674775099,112493.0,,standard
pr76,76,ACO,21,20263540,108159,113168,4.631144888543718,119259.1333333333,,standard
pr76,76,ACO,22,20263541,108159,115159,6.471953327970858,115159.0,,standard
pr76,76,ACO,23,20263542,108159,109883,1.593949648203108,109927.7666666667,,standard
pr76,76,ACO,24,20263543,108159,115846,7.107129318873141,115846.0,,standard
pr76,76,ACO,25,20263544,108159,110777,2.420510544661101,110794.3333333333,,standard
pr76,76,ACO,26,20263545,108159,114014,5.413326676467054,114029.0,,standard
pr76,76,ACO,27,20263546,108159,113864,5.274641962296249,113864.0,,standard
pr76,76,ACO,28,20263547,108159,110034,1.733558927135051,110034.0,,standard
pr76,76,ACO,29,20263548,108159,113280,4.734696141791252,114456.7333333333,,standard
pr76,76,ACO,30,20263549,108159,112075,3.620595604619126,112075.0,,standard
pr76,76,ABC/BCO,1,20264520,108159,114115,5.506707717342061,173475.7,,standard
pr76,76,ABC/BCO,2,20264521,108159,118726,9.76987583095258,172359.1,,standard
pr76,76,ABC/BCO,3,20264522,108159,113689,5.112843129096977,175721.2,,standard
pr76,76,ABC/BCO,4,20264523,108159,111483,3.073253266025019,173424.6333333333,,standard
pr76,76,ABC/BCO,5,20264524,108159,114508,5.870061668469568,175687.3333333333,,standard
pr76,76,ABC/BCO,6,20264525,108159,116371,7.592525818470955,173524.2666666667,,standard
pr76,76,ABC/BCO,7,20264526,108159,111529,3.115783245037399,170216.4666666667,,standard
pr76,76,ABC/BCO,8,20264527,108159,121664,12.48624709917806,172082.7,,standard
pr76,76,ABC/BCO,9,20264528,108159,114258,5.638920478184894,171586.2666666667,,standard
pr76,76,ABC/BCO,10,20264529,108159,115261,6.566258933607005,173859.1666666667,,standard
pr76,76,ABC/BCO,11,20264530,108159,109660,1.38777170646918,168650.9,,standard
pr76,76,ABC/BCO,12,20264531,108159,118122,9.211438715224809,169363.2666666667,,standard
pr76,76,ABC/BCO,13,20264532,108159,113632,5.060142937712072,171812.4666666667,,standard
pr76,76,ABC/BCO,14,20264533,108159,114137,5.527048142087112,172909.2,,standard
pr76,76,ABC/BCO,15,20264534,108159,118635,9.685740437688958,172712.0,,standard
pr76,76,ABC/BCO,16,20264535,108159,111382,2.97987222515001,173089.6666666667,,standard
pr76,76,ABC/BCO,17,20264536,108159,115675,6.949028744718424,175046.1666666667,,standard
pr76,76,ABC/BCO,18,20264537,108159,117674,8.797233702234672,174929.5,,standard
pr76,76,ABC/BCO,19,20264538,108159,116284,7.512088684251888,173051.6333333333,,standard
pr76,76,ABC/BCO,20,20264539,108159,115916,7.171848852152849,171645.0,,standard
pr76,76,ABC/BCO,21,20264540,108159,112301,3.829547240636471,171062.9333333333,,standard
pr76,76,ABC/BCO,22,20264541,108159,115831,7.09326084745606,173553.6333333333,,standard
pr76,76,ABC/BCO,23,20264542,108159,115399,6.693848870644144,171257.1,,standard
pr76,76,ABC/BCO,24,20264543,108159,118360,9.431485128375815,174612.6666666667,,standard
pr76,76,ABC/BCO,25,20264544,108159,115410,6.70401908301667,175970.5333333333,,standard
pr76,76,ABC/BCO,26,20264545,108159,115957,7.209756007359536,173347.8666666667,,standard
pr76,76,ABC/BCO,27,20264546,108159,114132,5.522425318281419,172080.5666666667,,standard
pr76,76,ABC/BCO,28,20264547,108159,117789,8.903558649765623,172717.1,,standard
pr76,76,ABC/BCO,29,20264548,108159,120429,11.34440961917177,173061.4,,standard
pr76,76,ABC/BCO,30,20264549,108159,114940,6.269473645281484,171911.1333333333,,standard
rat99,99,SA,1,20261520,1211,2428,100.4954582989265,2428.0,,standard
rat99,99,SA,2,20261521,1211,2476,104.4591246903386,2476.0,,standard
rat99,99,SA,3,20261522,1211,2430,100.6606110652353,2430.0,,standard
rat99,99,SA,4,20261523,1211,2494,105.9454995871181,2494.0,,standard
rat99,99,SA,5,20261524,1211,2526,108.5879438480594,2544.0,,standard
rat99,99,SA,6,20261525,1211,2358,94.71511147811728,2365.0,,standard
rat99,99,SA,7,20261526,1211,2493,105.8629232039637,2493.0,,standard
rat99,99,SA,8,20261527,1211,2311,90.83402146985962,2311.0,,standard
rat99,99,SA,9,20261528,1211,2401,98.26589595375722,2431.0,,standard
rat99,99,SA,10,20261529,1211,2403,98.43104872006606,2403.0,,standard
rat99,99,SA,11,20261530,1211,2614,115.8546655656482,2616.0,,standard
rat99,99,SA,12,20261531,1211,2521,108.1750619322874,2521.0,,standard
rat99,99,SA,13,20261532,1211,2516,107.7621800165153,2516.0,,standard
rat99,99,SA,14,20261533,1211,2107,73.98843930635839,2109.0,,standard
rat99,99,SA,15,20261534,1211,2408,98.84393063583816,2408.0,,standard
rat99,99,SA,16,20261535,1211,2384,96.86209744013212,2384.0,,standard
rat99,99,SA,17,20261536,1211,2525,108.505367464905,2525.0,,standard
rat99,99,SA,18,20261537,1211,2246,85.46655656482245,2246.0,,standard
rat99,99,SA,19,20261538,1211,2425,100.2477291494632,2434.0,,standard
rat99,99,SA,20,20261539,1211,2423,100.0825763831544,2423.0,,standard
rat99,99,SA,21,20261540,1211,2344,93.5590421139554,2344.0,,standard
rat99,99,SA,22,20261541,1211,2353,94.30222956234518,2353.0,,standard
rat99,99,SA,23,20261542,1211,2323,91.82493806771264,2599.0,,standard
rat99,99,SA,24,20261543,1211,2371,95.78860445912468,2371.0,,standard
rat99,99,SA,25,20261544,1211,2433,100.9083402146986,2433.0,,standard
rat99,99,SA,26,20261545,1211,2558,111.2303881090008,2558.0,,standard
rat99,99,SA,27,20261546,1211,2516,107.7621800165153,2516.0,,standard
rat99,99,SA,28,20261547,1211,2543,109.9917423616846,2543.0,,standard
rat99,99,SA,29,20261548,1211,2308,90.58629232039635,2308.0,,standard
rat99,99,SA,30,20261549,1211,2286,88.76961189099917,2286.0,,standard
rat99,99,GA,1,20262520,1211,1505,24.27745664739884,1561.45,,standard
rat99,99,GA,2,20262521,1211,1416,16.92815854665566,1498.425,,standard
rat99,99,GA,3,20262522,1211,1530,26.34186622625929,1579.375,,standard
rat99,99,GA,4,20262523,1211,1425,17.67134599504542,1504.525,,standard
rat99,99,GA,5,20262524,1211,1487,22.79108175061932,1555.55,,standard
rat99,99,GA,6,20262525,1211,1441,18.9925681255161,1529.45,,standard
rat99,99,GA,7,20262526,1211,1397,15.35920726672172,1442.9,,standard
rat99,99,GA,8,20262527,1211,1405,16.01981833195706,1424.35,,standard
rat99,99,GA,9,20262528,1211,1375,13.54252683732452,1406.475,,standard
rat99,99,GA,10,20262529,1211,1414,16.76300578034682,1450.75,,standard
rat99,99,GA,11,20262530,1211,1409,16.35012386457473,1455.2,,standard
rat99,99,GA,12,20262531,1211,1384,14.28571428571429,1431.725,,standard
rat99,99,GA,13,20262532,1211,1405,16.01981833195706,1460.4,,standard
rat99,99,GA,14,20262533,1211,1391,14.86374896779521,1420.2,,standard
rat99,99,GA,15,20262534,1211,1458,20.39636663914121,1627.7,,standard
rat99,99,GA,16,20262535,1211,1436,18.57968620974401,1482.625,,standard
rat99,99,GA,17,20262536,1211,1439,18.82741535920727,1498.7,,standard
rat99,99,GA,18,20262537,1211,1499,23.78199834847233,1573.575,,standard
rat99,99,GA,19,20262538,1211,1477,21.96531791907514,1487.65,,standard
rat99,99,GA,20,20262539,1211,1438,18.74483897605285,1523.725,,standard
rat99,99,GA,21,20262540,1211,1403,15.85466556564822,1511.05,,standard
rat99,99,GA,22,20262541,1211,1494,23.36911643270025,1550.325,,standard
rat99,99,GA,23,20262542,1211,1436,18.57968620974401,1486.125,,standard
rat99,99,GA,24,20262543,1211,1436,18.57968620974401,1562.875,,standard
rat99,99,GA,25,20262544,1211,1455,20.14863748967795,1498.5,,standard
rat99,99,GA,26,20262545,1211,1380,13.95540875309662,1480.05,,standard
rat99,99,GA,27,20262546,1211,1381,14.03798513625103,1416.775,,standard
rat99,99,GA,28,20262547,1211,1474,21.71758876961189,1534.875,,standard
rat99,99,GA,29,20262548,1211,1416,16.92815854665566,1483.775,,standard
rat99,99,GA,30,20262549,1211,1430,18.08422791081751,1490.975,,standard
rat99,99,ACO,1,20263520,1211,1240,2.394715111478117,1240.0,,standard
rat99,99,ACO,2,20263521,1211,1265,4.459124690338563,1265.0,,standard
rat99,99,ACO,3,20263522,1211,1226,1.238645747316268,1226.0,,standard
rat99,99,ACO,4,20263523,1211,1242,2.559867877786953,1244.566666666667,,standard
rat99,99,ACO,5,20263524,1211,1285,6.11065235342692,1285.0,,standard
rat99,99,ACO,6,20263525,1211,1270,4.872006606110652,1270.0,,standard
rat99,99,ACO,7,20263526,1211,1239,2.3121387283237,1239.0,,standard
rat99,99,ACO,8,20263527,1211,1314,8.505367464905037,1314.0,,standard
rat99,99,ACO,9,20263528,1211,1253,3.468208092485549,1253.4,,standard
rat99,99,ACO,10,20263529,1211,1249,3.137902559867878,1274.866666666667,,standard
rat99,99,ACO,11,20263530,1211,1325,9.413707679603633,1325.0,,standard
rat99,99,ACO,12,20263531,1211,1286,6.193228736581338,1321.4,,standard
rat99,99,ACO,13,20263532,1211,1277,5.450041288191577,1277.0,,standard
rat99,99,ACO,14,20263533,1211,1247,2.972749793559042,1247.0,,standard
rat99,99,ACO,15,20263534,1211,1244,2.725020644095788,1244.0,,standard
rat99,99,ACO,16,20263535,1211,1282,5.862923203963667,1282.0,,standard
rat99,99,ACO,17,20263536,1211,1263,4.293971924029727,1263.0,,standard
rat99,99,ACO,18,20263537,1211,1282,5.862923203963667,1282.0,,standard
rat99,99,ACO,19,20263538,1211,1309,8.092485549132949,1309.0,,standard
rat99,99,ACO,20,20263539,1211,1291,6.606110652353427,1291.0,,standard
rat99,99,ACO,21,20263540,1211,1270,4.872006606110652,1329.5,,standard
rat99,99,ACO,22,20263541,1211,1272,5.037159372419488,1272.0,,standard
rat99,99,ACO,23,20263542,1211,1263,4.293971924029727,1294.6,,standard
rat99,99,ACO,24,20263543,1211,1287,6.275805119735756,1295.933333333333,,standard
rat99,99,ACO,25,20263544,1211,1253,3.468208092485549,1279.9,,standard
rat99,99,ACO,26,20263545,1211,1261,4.128819157720892,1261.0,,standard
rat99,99,ACO,27,20263546,1211,1262,4.211395540875309,1262.0,,standard
rat99,99,ACO,28,20263547,1211,1264,4.376548307184145,1268.266666666667,,standard
rat99,99,ACO,29,20263548,1211,1276,5.367464905037159,1276.0,,standard
rat99,99,ACO,30,20263549,1211,1244,2.725020644095788,1244.4,,standard
rat99,99,ABC/BCO,1,20264520,1211,1355,11.89099917423617,2311.566666666667,,standard
rat99,99,ABC/BCO,2,20264521,1211,1359,12.22130470685384,2327.3,,standard
rat99,99,ABC/BCO,3,20264522,1211,1262,4.211395540875309,2298.933333333333,,standard
rat99,99,ABC/BCO,4,20264523,1211,1347,11.23038810900083,2343.266666666667,,standard
rat99,99,ABC/BCO,5,20264524,1211,1337,10.40462427745665,2319.666666666667,,standard
rat99,99,ABC/BCO,6,20264525,1211,1342,10.81750619322874,2312.366666666667,,standard
rat99,99,ABC/BCO,7,20264526,1211,1378,13.79025598678778,2307.366666666667,,standard
rat99,99,ABC/BCO,8,20264527,1211,1379,13.8728323699422,2317.166666666667,,standard
rat99,99,ABC/BCO,9,20264528,1211,1322,9.16597853014038,2307.433333333333,,standard
rat99,99,ABC/BCO,10,20264529,1211,1340,10.6523534269199,2354.166666666667,,standard
rat99,99,ABC/BCO,11,20264530,1211,1343,10.90008257638315,2308.633333333333,,standard
rat99,99,ABC/BCO,12,20264531,1211,1324,9.331131296449216,2305.8,,standard
rat99,99,ABC/BCO,13,20264532,1211,1309,8.092485549132949,2294.466666666667,,standard
rat99,99,ABC/BCO,14,20264533,1211,1319,8.918249380677127,2265.666666666667,,standard
rat99,99,ABC/BCO,15,20264534,1211,1374,13.45995045417011,2324.366666666667,,standard
rat99,99,ABC/BCO,16,20264535,1211,1418,17.09331131296449,2342.0,,standard
rat99,99,ABC/BCO,17,20264536,1211,1370,13.12964492155244,2330.433333333333,,standard
rat99,99,ABC/BCO,18,20264537,1211,1305,7.762180016515277,2326.2,,standard
rat99,99,ABC/BCO,19,20264538,1211,1335,10.23947151114781,2320.733333333333,,standard
rat99,99,ABC/BCO,20,20264539,1211,1365,12.71676300578035,2337.966666666667,,standard
rat99,99,ABC/BCO,21,20264540,1211,1348,11.31296449215524,2294.733333333333,,standard
rat99,99,ABC/BCO,22,20264541,1211,1314,8.505367464905037,2331.7,,standard
rat99,99,ABC/BCO,23,20264542,1211,1336,10.32204789430223,2334.066666666667,,standard
rat99,99,ABC/BCO,24,20264543,1211,1392,14.94632535094963,2326.433333333333,,standard
rat99,99,ABC/BCO,25,20264544,1211,1298,7.184145334434352,2322.333333333333,,standard
rat99,99,ABC/BCO,26,20264545,1211,1342,10.81750619322874,2284.066666666667,,standard
rat99,99,ABC/BCO,27,20264546,1211,1292,6.688687035507844,2303.1,,standard
rat99,99,ABC/BCO,28,20264547,1211,1343,10.90008257638315,2292.2,,standard
rat99,99,ABC/BCO,29,20264548,1211,1334,10.15689512799339,2304.433333333333,,standard
rat99,99,ABC/BCO,30,20264549,1211,1299,7.266721717588769,2314.633333333333,,standard
tsp225,225,SA,1,20261520,3919,9425,140.4950242408778,12603.0,,standard
tsp225,225,SA,2,20261521,3919,8667,121.1533554478183,12515.0,,standard
tsp225,225,SA,3,20261522,3919,9611,145.2411329420771,13036.0,,standard
tsp225,225,SA,4,20261523,3919,9050,130.9262566981373,13406.0,,standard
tsp225,225,SA,5,20261524,3919,8636,120.3623373309518,11616.0,,standard
tsp225,225,SA,6,20261525,3919,8243,110.3342689461597,12514.0,,standard
tsp225,225,SA,7,20261526,3919,9427,140.5460576677724,12749.0,,standard
tsp225,225,SA,8,20261527,3919,9076,131.5896912477673,13211.0,,standard
tsp225,225,SA,9,20261528,3919,9558,143.8887471293697,12771.0,,standard
tsp225,225,SA,10,20261529,3919,8256,110.6659862209747,13003.0,,standard
tsp225,225,SA,11,20261530,3919,8681,121.5105894360806,12528.0,,standard
tsp225,225,SA,12,20261531,3919,9372,139.1426384281704,12035.0,,standard
tsp225,225,SA,13,20261532,3919,8725,122.6333248277622,13332.0,,standard
tsp225,225,SA,14,20261533,3919,8960,128.6297524878796,12553.0,,standard
tsp225,225,SA,15,20261534,3919,9068,131.3855575401888,11914.0,,standard
tsp225,225,SA,16,20261535,3919,10158,159.1987751977545,12323.0,,standard
tsp225,225,SA,17,20261536,3919,9109,132.4317427915284,12552.0,,standard
tsp225,225,SA,18,20261537,3919,8643,120.5409543250829,12281.0,,standard
tsp225,225,SA,19,20261538,3919,8732,122.8119418218933,14079.0,,standard
tsp225,225,SA,20,20261539,3919,9292,137.1013013523858,12912.0,,standard
tsp225,225,SA,21,20261540,3919,9181,134.2689461597346,13357.0,,standard
tsp225,225,SA,22,20261541,3919,9525,143.0466955856085,12994.0,,standard
tsp225,225,SA,23,20261542,3919,9117,132.6358764991069,13558.0,,standard
tsp225,225,SA,24,20261543,3919,9608,145.1645828017352,12167.0,,standard
tsp225,225,SA,25,20261544,3919,9524,143.0211788721613,12764.0,,standard
tsp225,225,SA,26,20261545,3919,8655,120.8471548864506,12600.0,,standard
tsp225,225,SA,27,20261546,3919,9453,141.2094922174024,12892.0,,standard
tsp225,225,SA,28,20261547,3919,9287,136.9737177851493,12840.0,,standard
tsp225,225,SA,29,20261548,3919,10036,156.085736157183,12273.0,,standard
tsp225,225,SA,30,20261549,3919,8554,118.2699668282725,12733.0,,standard
tsp225,225,GA,1,20262520,3919,6648,69.63511099770349,6854.35,,standard
tsp225,225,GA,2,20262521,3919,5994,52.94718040316408,6158.975,,standard
tsp225,225,GA,3,20262522,3919,6631,69.20132686909926,6762.15,,standard
tsp225,225,GA,4,20262523,3919,6368,62.49043123245726,6495.275,,standard
tsp225,225,GA,5,20262524,3919,6739,71.95713192140852,6847.825,,standard
tsp225,225,GA,6,20262525,3919,6440,64.32763460066343,6526.325,,standard
tsp225,225,GA,7,20262526,3919,6407,63.48558305690227,6644.475,,standard
tsp225,225,GA,8,20262527,3919,6547,67.05792293952538,6630.05,,standard
tsp225,225,GA,9,20262528,3919,6773,72.824700178617,7059.125,,standard
tsp225,225,GA,10,20262529,3919,5958,52.02857871906099,6088.225,,standard
tsp225,225,GA,11,20262530,3919,6297,60.6787445776984,6537.325,,standard
tsp225,225,GA,12,20262531,3919,6301,60.78081143148763,6569.225,,standard
tsp225,225,GA,13,20262532,3919,6198,58.1525899464149,6350.475,,standard
tsp225,225,GA,14,20262533,3919,6548,67.0834396529727,6794.025,,standard
tsp225,225,GA,15,20262534,3919,6173,57.5146721102322,6268.075,,standard
tsp225,225,GA,16,20262535,3919,6478,65.29726971166114,6696.7,,standard
tsp225,225,GA,17,20262536,3919,6519,66.34345496300077,6687.45,,standard
tsp225,225,GA,18,20262537,3919,6227,58.89257463638683,6294.7,,standard
tsp225,225,GA,19,20262538,3919,6774,72.8502168920643,6957.75,,standard
tsp225,225,GA,20,20262539,3919,6951,77.36667517223782,7109.875,,standard
tsp225,225,GA,21,20262540,3919,6385,62.92421536106149,6552.2,,standard
tsp225,225,GA,22,20262541,3919,6688,70.65577953559581,6783.025,,standard
tsp225,225,GA,23,20262542,3919,6479,65.32278642510845,6571.625,,standard
tsp225,225,GA,24,20262543,3919,6315,61.13804541974994,6553.325,,standard
tsp225,225,GA,25,20262544,3919,6566,67.54274049502425,6780.85,,standard
tsp225,225,GA,26,20262545,3919,6368,62.49043123245726,6949.15,,standard
tsp225,225,GA,27,20262546,3919,6356,62.18423067108957,6494.875,,standard
tsp225,225,GA,28,20262547,3919,6310,61.01046185251339,6585.4,,standard
tsp225,225,GA,29,20262548,3919,6280,60.24496044909416,6448.95,,standard
tsp225,225,GA,30,20262549,3919,6572,67.69584077570809,6658.075,,standard
tsp225,225,ACO,1,20263520,3919,4218,7.629497320745088,4218.466666666666,,standard
tsp225,225,ACO,2,20263521,3919,4384,11.86527175299821,4582.5,,standard
tsp225,225,ACO,3,20263522,3919,4218,7.629497320745088,4218.0,,standard
tsp225,225,ACO,4,20263523,3919,4205,7.297780045930084,4374.633333333333,,standard
tsp225,225,ACO,5,20263524,3919,4220,7.680530747639704,4220.0,,standard
tsp225,225,ACO,6,20263525,3919,4325,10.35978565960704,4325.0,,standard
tsp225,225,ACO,7,20263526,3919,4291,9.492217402398571,4292.333333333333,,standard
tsp225,225,ACO,8,20263527,3919,4240,8.190865016585864,4240.0,,standard
tsp225,225,ACO,9,20263528,3919,4233,8.012248022454708,4255.2,,standard
tsp225,225,ACO,10,20263529,3919,4348,10.94667006889513,4418.4,,standard
tsp225,225,ACO,11,20263530,3919,4281,9.237050267925492,4388.433333333333,,standard
tsp225,225,ACO,12,20263531,3919,4251,8.471548864506252,4266.6,,standard
tsp225,225,ACO,13,20263532,3919,4171,6.430211788721612,4182.6,,standard
tsp225,225,ACO,14,20263533,3919,4222,7.73156417453432,4323.933333333333,,standard
tsp225,225,ACO,15,20263534,3919,4252,8.49706557795356,4252.0,,standard
tsp225,225,ACO,16,20263535,3919,4318,10.18116866547589,4318.833333333333,,standard
tsp225,225,ACO,17,20263536,3919,4125,5.256442970145446,4134.666666666667,,standard
tsp225,225,ACO,18,20263537,3919,4233,8.012248022454708,4384.066666666667,,standard
tsp225,225,ACO,19,20263538,3919,4345,10.8701199285532,4353.333333333333,,standard
tsp225,225,ACO,20,20263539,3919,4489,14.54452666496555,4833.7,,standard
tsp225,225,ACO,21,20263540,3919,4471,14.08522582291401,4741.633333333333,,standard
tsp225,225,ACO,22,20263541,3919,4425,12.91145700433784,4425.0,,standard
tsp225,225,ACO,23,20263542,3919,4300,9.721867823424343,4300.0,,standard
tsp225,225,ACO,24,20263543,3919,4319,10.2066853789232,4322.133333333333,,standard
tsp225,225,ACO,25,20263544,3919,4490,14.57004337841286,4825.066666666667,,standard
tsp225,225,ACO,26,20263545,3919,4391,12.04388874712937,4644.8,,standard
tsp225,225,ACO,27,20263546,3919,4231,7.961214595560092,4389.8,,standard
tsp225,225,ACO,28,20263547,3919,4254,8.548099004848176,4278.2,,standard
tsp225,225,ACO,29,20263548,3919,4240,8.190865016585864,4240.0,,standard
tsp225,225,ACO,30,20263549,3919,4250,8.446032151058944,4536.1,,standard
tsp225,225,ABC/BCO,1,20264520,3919,4632,18.1934166879306,15428.26666666667,,standard
tsp225,225,ABC/BCO,2,20264521,3919,4661,18.93340137790253,15408.16666666667,,standard
tsp225,225,ABC/BCO,3,20264522,3919,4678,19.36718550650676,15504.06666666667,,standard
tsp225,225,ABC/BCO,4,20264523,3919,4456,13.70247512120439,15474.56666666667,,standard
tsp225,225,ABC/BCO,5,20264524,3919,4491,14.59556009186017,15282.6,,standard
tsp225,225,ABC/BCO,6,20264525,3919,4653,18.72926767032406,15396.6,,standard
tsp225,225,ABC/BCO,7,20264526,3919,4559,16.33069660627711,15151.76666666667,,standard
tsp225,225,ABC/BCO,8,20264527,3919,4604,17.47894871140597,15426.13333333333,,standard
tsp225,225,ABC/BCO,9,20264528,3919,4683,19.4947690737433,15470.33333333333,,standard
tsp225,225,ABC/BCO,10,20264529,3919,4460,13.80454197499362,15189.3,,standard
tsp225,225,ABC/BCO,11,20264530,3919,4643,18.47410053585098,15337.96666666667,,standard
tsp225,225,ABC/BCO,12,20264531,3919,4376,11.66113804541975,15466.8,,standard
tsp225,225,ABC/BCO,13,20264532,3919,4564,16.45828017351365,15252.56666666667,,standard
tsp225,225,ABC/BCO,14,20264533,3919,4619,17.86169941311559,15414.13333333333,,standard
tsp225,225,ABC/BCO,15,20264534,3919,4604,17.47894871140597,15300.46666666667,,standard
tsp225,225,ABC/BCO,16,20264535,3919,4591,17.14723143659097,15340.33333333333,,standard
tsp225,225,ABC/BCO,17,20264536,3919,4576,16.76448073488135,15590.96666666667,,standard
tsp225,225,ABC/BCO,18,20264537,3919,4525,15.46312834906864,15364.56666666667,,standard
tsp225,225,ABC/BCO,19,20264538,3919,4494,14.67211023220209,15299.06666666667,,standard
tsp225,225,ABC/BCO,20,20264539,3919,4533,15.6672620566471,15232.26666666667,,standard
tsp225,225,ABC/BCO,21,20264540,3919,4578,16.81551416177596,15488.53333333333,,standard
tsp225,225,ABC/BCO,22,20264541,3919,4546,15.99897933146211,15421.06666666667,,standard
tsp225,225,ABC/BCO,23,20264542,3919,4488,14.51900995151824,15259.96666666667,,standard
tsp225,225,ABC/BCO,24,20264543,3919,4504,14.92727736667517,15347.36666666667,,standard
tsp225,225,ABC/BCO,25,20264544,3919,4672,19.21408522582292,15379.3,,standard
tsp225,225,ABC/BCO,26,20264545,3919,4550,16.10104618525134,15531.66666666667,,standard
tsp225,225,ABC/BCO,27,20264546,3919,4764,21.56162286297525,15363.56666666667,,standard
tsp225,225,ABC/BCO,28,20264547,3919,4631,18.16789997448329,15286.13333333333,,standard
tsp225,225,ABC/BCO,29,20264548,3919,4552,16.15207961214595,15485.9,,standard
tsp225,225,ABC/BCO,30,20264549,3919,4532,15.6417453431998,15429.76666666667,,standard
berlin52,52,MWI-H,1,20260520,7542,7859,4.203129143463272,7859.0,0.3457001320002746,standard
berlin52,52,MWI-H,2,20260521,7542,7619,1.020949350304959,7619.0,0.306572382000013,standard
berlin52,52,MWI-H,3,20260522,7542,7863,4.256165473349244,7931.0,0.3614092099996924,standard
berlin52,52,MWI-H,4,20260523,7542,7715,2.2938212675682843,7715.0,0.3110221350002575,standard
berlin52,52,MWI-H,5,20260524,7542,7619,1.020949350304959,7747.4375,0.3071406250001018,standard
berlin52,52,MWI-H,6,20260525,7542,8087,7.22619994696367,8087.0,0.3149931410002864,standard
berlin52,52,MWI-H,7,20260526,7542,7659,1.5513126491646778,7659.0,0.3175632739998946,standard
berlin52,52,MWI-H,8,20260527,7542,7542,0.0,7542.0,0.3116151660001378,standard
berlin52,52,MWI-H,9,20260528,7542,8014,6.258286926544683,8014.0,0.2929541769999559,standard
berlin52,52,MWI-H,10,20260529,7542,7627,1.1270220100769026,7627.0,0.3098874539996359,standard
berlin52,52,MWI-H,11,20260530,7542,7542,0.0,7542.0,0.3188340780002363,standard
berlin52,52,MWI-H,12,20260531,7542,7542,0.0,7542.0,0.3194685369999206,standard
berlin52,52,MWI-H,13,20260532,7542,7738,2.5987801644126227,7738.0,0.3300198380002257,standard
berlin52,52,MWI-H,14,20260533,7542,7683,1.869530628480509,7700.1875,0.3174596959997871,standard
berlin52,52,MWI-H,15,20260534,7542,7834,3.871652081675948,7834.0,0.3072316600000704,standard
berlin52,52,MWI-H,16,20260535,7542,7702,2.121453195438876,7702.0,0.3444912479999402,standard
berlin52,52,MWI-H,17,20260536,7542,7774,3.07610713338637,7794.625,0.3160755869998866,standard
berlin52,52,MWI-H,18,20260537,7542,7620,1.0342084327764518,7620.0,0.3546852569998009,standard
berlin52,52,MWI-H,19,20260538,7542,7619,1.020949350304959,7619.0,0.3307698999997228,standard
berlin52,52,MWI-H,20,20260539,7542,7596,0.7159904534606205,7596.0,0.2862491959999715,standard
berlin52,52,MWI-H,21,20260540,7542,7542,0.0,7555.25,0.3094820440001058,standard
berlin52,52,MWI-H,22,20260541,7542,7839,3.9379474940334127,7839.0,0.3253603170001042,standard
berlin52,52,MWI-H,23,20260542,7542,7566,0.3182179793158313,7566.0,0.3195462580001731,standard
berlin52,52,MWI-H,24,20260543,7542,7615,0.967913020418987,7615.0,0.2920963419996951,standard
berlin52,52,MWI-H,25,20260544,7542,7542,0.0,7542.0,0.3037705889996687,standard
berlin52,52,MWI-H,26,20260545,7542,8198,8.69795810129939,8201.5625,0.3148255790001713,standard
berlin52,52,MWI-H,27,20260546,7542,7793,3.3280297003447363,7811.6875,0.3492099069999312,standard
berlin52,52,MWI-H,28,20260547,7542,7684,1.8827897109520024,7684.0,0.4003717979999237,standard
berlin52,52,MWI-H,29,20260548,7542,7542,0.0,7542.0,0.3180533710001327,standard
berlin52,52,MWI-H,30,20260549,7542,7542,0.0,7550.1875,0.3267298640002991,standard
berlin52,52,ILS,1,20261520,7542,8041,6.616282153274994,8041.0,0.2412430259996654,standard
berlin52,52,ILS,2,20261521,7542,7542,0.0,7931.0,0.2242864919999192,standard
berlin52,52,ILS,3,20261522,7542,7677,1.7899761336515514,8066.0,0.2395435859998542,standard
berlin52,52,ILS,4,20261523,7542,7815,3.619729514717581,7815.0,0.2127547569998569,standard
berlin52,52,ILS,5,20261524,7542,7775,3.0893662158578628,7775.0,0.2343833320001067,standard
berlin52,52,ILS,6,20261525,7542,7927,5.104746751524795,7927.0,0.2421497770001224,standard
berlin52,52,ILS,7,20261526,7542,7999,6.059400689472288,7999.0,0.2287276459996974,standard
berlin52,52,ILS,8,20261527,7542,8414,11.561919915141871,8465.0,0.2083288849999007,standard
berlin52,52,ILS,9,20261528,7542,7908,4.852824184566428,8031.0,0.2087219969998841,standard
berlin52,52,ILS,10,20261529,7542,7746,2.704852824184566,7989.0,0.2134582230000887,standard
berlin52,52,ILS,11,20261530,7542,8123,7.703526915937418,8123.0,0.2400083279999307,standard
berlin52,52,ILS,12,20261531,7542,7674,1.7501988862370723,7674.0,0.2238459300001523,standard
berlin52,52,ILS,13,20261532,7542,7614,0.954653937947494,7614.0,0.2268967720001455,standard
berlin52,52,ILS,14,20261533,7542,8415,11.575178997613364,8855.0,0.2163035799999306,standard
berlin52,52,ILS,15,20261534,7542,7774,3.07610713338637,7774.0,0.2201970529999926,standard
berlin52,52,ILS,16,20261535,7542,7542,0.0,7970.0,0.2250789649997386,standard
berlin52,52,ILS,17,20261536,7542,7542,0.0,7542.0,0.2142885020002722,standard
